jobId,title,companyName,Industry,Clean_City,tagsAndSkills,minimumExperience,minimumSalary,maximumSalary,midSalary
250925932503,Travel Revenue Assurance Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,accounting,sql,revenue assurance,revenue,financial analysis,accounts receivable,accounts payable",1,0.0,0.0,
250925508606,"Analyst, Paraplanner",Russell Investments,Other,Mumbai,"Training,Financial reporting,Financial planning,Support services,Asset management,Taxation,Research,Financial services",1,0.0,0.0,
250925507467,Business Analyst,Estee Lauder Companies,Other,Mumbai,"BPO,Order management,remediation,SAP,US GAAP,Excel,Hyperion,Corporate finance",1,0.0,0.0,
240925927928,Travel Revenue Assurance Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"financial analysis,variance analysis,budgeting,financial reporting,financial planning,accounts receivable,accounts payable,mis reporting",1,0.0,0.0,
240925927924,Airline Cargo Revenue Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"apqp,fmea,analysis tools,ppap,revenue management,financial analysis,windows xp,control plan",1,0.0,0.0,
240925922391,Revenue Integrity Analyst (Travel Domain),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"it services,business development,sales,revenue,it sales,project management,networking,software solution sales",1,0.0,0.0,
240925920144,Customer Support Analyst (International),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"customer service,customer complaints,customer support,ticketing,crm,ticketing tools,international ticketing,customer care",1,0.0,0.0,
240925920132,Customer Support Analyst (International),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"customer service,customer complaints,customer support,ticketing,crm,ticketing tools,international ticketing,customer care",1,0.0,0.0,
240925920110,Revenue Integrity Analyst (Travel Domain),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"it services,business development,sales,revenue,revenue management,project management,team management,forecasting",1,0.0,0.0,
240925920109,Revenue Integrity Analyst (Travel Domain),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"it services,business development,sales,revenue,it sales,project management,networking,software solution sales",1,0.0,0.0,
240925920076,Revenue Integrity Analyst (Travel Domain),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"revenue recognition,data analysis,accounting,revenue,finance,financial analysis,accounts receivable,accounts payable",1,0.0,0.0,
240925920072,Customer Support Analyst (International),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"ticketing tools,customer service,crm software,customer support,troubleshooting,cold calling,customer relationship,customer complaints",1,0.0,0.0,
240925919158,Customer Support Analyst ( International ),Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"service management,customer service,customer complaints,customer support,customer experience,customer relationship,production,customer care",1,0.0,0.0,
240925919115,Airline Cargo Revenue Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"data analysis,microsoft office suite,sql,tableau,revenue management,financial analysis,accounts receivable,revenue recognition",1,0.0,0.0,
240925919110,Airline Cargo Revenue Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai,"revenue analysis,microsoft office suite,sql,tableau,revenue management,financial analysis,accounts receivable,revenue recognition",1,0.0,0.0,
240925919083,Airline Cargo Revenue Analyst,Gratitude India Manpower Consultants Pvt. Ltd.,Manufacturing/Core,Mumbai Suburban,"revenue analysis,dbms,accounting,microsoft office suite,finance,financial analysis,accounts receivable,revenue recognition",1,0.0,0.0,
240925506914,Senior Analyst Resource,Retransform,Other,Mumbai,"data cleansing,Accountancy,Data analysis,Data validation,Data migration,IT security,Finance,Data structures",1,0.0,0.0,
240925506879,Analyst - Business Operations,Coindcx,Other,Mumbai,"Mining,Excel,Payment systems,Compliance,Senior Analyst,Analytical,Reconciliation,Wellness",1,0.0,0.0,
240925028707,Hiring For Service Desk Analyst and Incident Analyst,FSP Solutions,IT/Tech,Goregaon,"major incident management,IT Helpdesk,Service Now Ticketing,Ticketing Tools,Service Desk,SLA,incident,Desk",1,300000.0,500000.0,400000.0
240925026302,Business Analyst Intern,Smollan Group,Other,Remote,,0,,,
230925028196,Financial Analyst - Back Office Executive,Navkar Business Services,Staffing/HR Services,Mumbai,"data entry,Excel Report Preparation,Data,Office,Report preparation,Finance,Reporting,Excel",1,200000.0,300000.0,250000.0
180925011315,Research Analyst For an NGO (Samabhavana),Robospecies Technologies,IT/Tech,Mumbai,"Analytical Research,Research Analysis,Advanced Excel,Research,Analytical,Excel,Analytics,Analysis",0,175000.0,250000.0,212500.0
100125009581,Financial Analyst,Bauer Corporate Services,Staffing/HR Services,Mumbai Suburban,"IFRS,Financial analysis,Finance",1,0.0,0.0,
230925506037,Data Operations Analyst,Zeronorth,Other,Mumbai,"data operations,data quality,operations,data analysis,writing,onboarding,maritime,reporting",1,0.0,0.0,
230925500907,Associate Analyst,Meredith,Other,Hyderabad,"Automation,Journal entries,Excel,Coding,Hyperion,Relationship building,Oracle,Analytics",1,0.0,0.0,
300925024647,Financial Analyst,ti Steps,Other,Hyderabad,"SAP,VLOOKUP,GAAP,Tableau,Finance Modelling,Management,Budgeting,Forecasting",0,400000.0,800000.0,600000.0
260925919932,Quality Analyst(QA),Applied Data Finance,BFSI,Hyderabad,"compliance frameworks,call scoring mechanisms,Call Audits,international voice processes,QA tools,Communication,Voice process,Auditing",0,0.0,0.0,
260925918223,Quality Analyst (QA),Applied Data Finance,BFSI,Hyderabad,"Quality Analysis,call scoring mechanisms,international BPO,Call Audits,and compliance frameworks,international voice processes,QA tools,Voice process",0,0.0,0.0,
300925505149,Data Analyst Intern,Codemonk,Other,Bangalore,,0,,,
300925505034,Business Analyst,lastminute.com NV,Other,Bangalore,"Analytical skills,Data analysis,Manager Quality Assurance,Business Analyst,Product analysis,Manager Technology,power bi,Customer service",0,0.0,0.0,
290925503373,Business Analyst,TRC Companies,Other,Hyderabad,"Computer science,Team management,Project management,Machine learning,Agile,Scrum,Test cases,Visio",0,0.0,0.0,
290925018580,Fresher - Analyst,Teamware Solutions,IT/Tech,Bangalore,"Communication Skills,Analysis",0,200000.0,300000.0,250000.0
290925015886,Digital Marketing Analyst/Associates,Netelixir Digital Solutions,IT/Tech,Hybrid - Hyderabad,"Communication Skills,Critical Thinking,Paid Search,Analytical,Digital Marketing,Social Media Marketing,SEO,Marketing",0,0.0,0.0,
260925924205,Client Service Analyst,Talent21 Management  Shared Services Pvt. ltd.,Staffing/HR Services,Bangalore,"Client Service,digital marketing,digital media,ms office suite,affiliate marketing,communication skills,Office,Client servicing",0,0.0,0.0,
260925031436,Service Desk Analyst,IntouchCX,Other,Hyderabad,"Ticketing,Service Desk,Active Directory,Directory,Desk",0,0.0,0.0,
260925026491,Analyst Infrastructure Services (Technical Support Engineer),Talent Toppers,Other,Bangalore,"Technical Support,Customer Support,L1 Support,Desktop Support,Remote Support,Global Operations,Application Support,IT Support",0,0.0,0.0,
260825019676,Walk-in drive - Internet Research Analyst,Trupp Global Technologies,IT/Tech,Bangalore,"Data Research,Internet Research,Bpo Non Voice,Web Research,non voice international BPO non voice,Business Research,International Non Voice,Online Research",0,200000.0,400000.0,300000.0
250925932828,Udaan Intern - Analyst,Myntra,Ecommerce/Logistics,Bangalore,"python,data analytics,sql,advanced excel,process automation,presentation skills,training,action oriented",1,0.0,0.0,
250925921908,Udaan Intern - Data Analyst - Seller Experience,Myntra,Ecommerce/Logistics,Bangalore,"python,data analytics,data analysis,sql,r,natural language processing,neural networks,linear regression",1,0.0,0.0,
250925034318,"Quality Analyst, Call Auditing",Shinewell Consultants Bangalore,Consulting,Bangalore,"Call Monitoring,Call Audit,Quality Monitoring,Quality,Call Calibration,Calling,Quality analysis,Monitoring",1,325000.0,375000.0,350000.0
240925503138,Quality Analyst - Technical Support,Reputation,Other,Hyderabad,"Health insurance,Change management,Healthcare,Customer support,Medical insurance,Continuous improvement,Automotive,Auditing",1,0.0,0.0,
240925026294,Fraud Analyst || Bangalore,Imaginators Try Going Beyond,Other,Bangalore,"fraud analyst,Transaction Monitoring,Aml,Us Banking,Aml Kyc,Lexis Nexis,Fraud Analysis,Anti Money Laundering",1,150000.0,450000.0,300000.0
230925500273,Senior Analyst - Finance & Accounts,Microland,Other,Bangalore,"General accounting,Accounting,Senior Analyst,PeopleSoft,Financial Analyst,Management,Research,Accounting software",1,0.0,0.0,
230925035574,Fraud Analyst || Bangalore,Imaginators Try Going Beyond,Other,Bangalore,"fraud analyst,Transaction Monitoring,Aml,Us Banking,Aml Kyc,Lexis Nexis,Fraud Analysis,Anti Money Laundering",1,150000.0,450000.0,300000.0
220925004864,Hiring freshers For Technical Support Analyst Role!!CTC UPTO 5Lac,Rivera Manpower Services,Manufacturing/Core,Bangalore,"L1 support,technical support,Microsoft Windows,IT Helpdesk,hardware support,Network Support,IT Support,Troubleshooting",0,400000.0,500000.0,450000.0
40925016342,Travel And Expense Analyst,Manpowergroup Services India,Manufacturing/Core,Hyderabad,"Citi bank portal,Appzen,Concur,Travel And Expense,Travel expense report,Reconciliation,Service now,Expenses",1,300000.0,700000.0,500000.0
31025910144,Customer Service & Operations Analyst DSARS,Natwest Digitalx,IT/Tech,Chennai,"customer service,customer complaints,customer service operations,gdpr,act,app-v,application packaging,application repackaging",1,0.0,0.0,
31025502244,Strategic Planning Analyst,Happiest Health,Healthcare,Bangalore,"Planning Analyst,Administration,Data analysis,Interpersonal skills,project support,Project management,Strategic planning,Document management",1,0.0,0.0,
31025501525,Risk Analyst,Ice.com,Other,Hyderabad,"fraud control,risk management,operational risk,dashboards,financial services,risk analysis,assurance,enterprise risk",1,0.0,0.0,
31025500785,Data Analyst I,Ice.com,Other,Hyderabad,"MS Office suite,Analytical skills,remediation,Basic,Data analysis,Manager Quality Assurance,Excel,business rules",1,0.0,0.0,
31025019029,Seo Analyst,Vrsit Smart Solutions,IT/Tech,Hyderabad,"On Page Optimiztion,Off Page Seo,Google Analytics,Technical Seo,Link Building,Keyword Research,Technical,Analysis",1,0.0,0.0,
31025016438,Walkin Drive_R1RCM_Analyst Role,R1 RCM,Other,Hyderabad,"Revenue Cycle Management,Denial Handling,AR Calling,HIPAA,US Healthcare,Denials management,Revenue,Denials",1,0.0,0.0,
31025005646,Strategic Planning Analyst (MBA from a premier institute),Happiest Health Systems,IT/Tech,Bangalore,"Project Management,Competitive Intelligence,Strategic Planning,Market Research,Stakeholder Management,Collaboration,Analysis,Premier",1,0.0,0.0,
11025501557,Product Analyst,Fampay,Other,Bangalore,"Product Analyst,Health insurance,Financial inclusion,Product innovation,Leasing,Product design,Engineering Design,Analytics",1,0.0,0.0,
11025501314,"Project Analyst, eCOA",Bioclinica,Other,Bangalore,"Data analysis,project support,Support Analyst,Business analysis,Time management,Project management,Pharma,Strategic planning",1,0.0,0.0,
11025501222,Sr Associate IS Analyst,Amgen Inc,Other,Hyderabad,"Product management,Computer science,Agile,Network security,Scrum,Risk management,JIRA,SSL",1,0.0,0.0,
11025501190,Trainee Business Analyst,ThoughtFocus,Other,Bangalore,"Analytical skills,Analytical,Consulting,SSRS,power bi,Internship,digital transformation,Analytics",1,0.0,0.0,
11025501179,ServiceDesk Analyst Lead,Algoleap Technologies,IT/Tech,Hyderabad,"Automation,GCP,Service desk,Incident management,cxo,IT operations,Stakeholder management,ITIL",1,0.0,0.0,
11025500508,Sr Associate IS Business Systems Analyst,Amgen Inc,Other,Hyderabad,"Senior Analyst,Focus,Regulatory compliance,Process development,Management,Continuous improvement,SQL,Development",1,0.0,0.0,
300925505140,AI Product Analyst - Intern,"SquadRun, Inc",Other,Delhi NCR,,0,,,
300925025235,Financial Analyst,Datamatics,IT/Tech,Nashik,"Financial Analytics,Advanced Excel,Financial Statements,Financial Reporting,Financial Analysis,Financial Accounting,Accounting,Finance",0,0.0,0.0,
300925024936,MIS Executive and Analyst,Datamatics,IT/Tech,Nashik,"Advanced Excel,Pivot Table,MIS Preparation,VLOOKUP,Conditional Formatting,Formulas,MIS Reporting,Management Information System",0,0.0,0.0,
300925014764,Junior Business Analyst,CK Birla Healthcare,Healthcare,Gurugram,"Power Bi,Advanced Ms Excel,SQL,AWS,Python,Bi,Microsoft,Business analysis",0,0.0,0.0,
300925011576,Finance Analyst Executive,Datamatics,IT/Tech,Nashik,"Finance Analys,MIS,Finance",0,50000.0,300000.0,175000.0
300925011373,Hiring Freshers - Market Research Analyst Consultant,Dun & Bradstreet Technologies and Data Services Pvt Ltd,IT/Tech,Chennai,"Communication Skills,Financial,Company Profiling,Primary Research,Market Research,Secondary Research,Market Forecasting,Equity Research",0,0.0,0.0,
290925916359,Research Analyst,HRH Group of Hotels,Staffing/HR Services,Udaipur,"PhD,Research Analysis,Doctorate of philosophy,Research,Philosophy,Analysis",0,250000.0,600000.0,425000.0
290925502703,SEO / ASO Analyst,WeeTech,IT/Tech,Surat,"Digital media,metadata,Direct marketing,Google Analytics,Social media,XML,SEO Analyst,Link exchange",0,0.0,0.0,
290925019468,Financial Analyst,Datamatics,IT/Tech,Nashik,"Bank Reconciliation,Financial Statements,Financial Analysis,Financial Planning,Reconciliation,Finance,Analysis,Planning",0,0.0,0.0,
280925004081,Marketing Analyst,T2 Innovations,Other,Madurai,"Excel/PowerPoint,analytical ability,willingness to travel,Strong communication,Marketing,Communication skills,Excel,Market analysis",0,0.0,0.0,
280925003812,Business Operations Analyst,Matamaal Hospitality Private Limited,Healthcare,Gurugram,"Founder Office,Business Strategy,Corporate Strategy,Business Planning,Excel,Business Analytics,Business Operations,Growth Strategy",0,275000.0,350000.0,312500.0
270925009776,Financial Analyst,Be Realty,Other,Lucknow,"Chartered Accountant,Real Estate Finance,Financial Analysis,Financial Reporting,Excel,MIS,Statutory Compliance,Budgeting",0,125000.0,275000.0,200000.0
270925009104,Wanted Medical Coding Analyst- Coimbatore,Resolve Medicode,Other,Pollachi,"Medical Coding,HCPCS,Clinical Research,CPT,Medical Transcription,CPC,ICD,Cpt Coding",0,100000.0,250000.0,175000.0
270925007982,Analyst- KYC-Chennai,Sumitomo Mitsui Banking Corporation (SMBC),BFSI,Chennai,"KYC,Know your customer,Analysis",0,0.0,0.0,
260925502143,Trainee - Quality Analyst,Cloud Analogy,IT/Tech,Delhi NCR,"software testing,quality control,automation testing,manual testing,sql,quality analysis,assurance,software development life cycle",0,0.0,0.0,
260925500720,GIS Analyst,Geoconsultants India Services,Staffing/HR Services,Gurugram,"GIS,Product management,Training,Cartography,Usage,QC,Mentor,GIS Analyst",0,0.0,0.0,
260925032065,Data Analyst (Punjabi Speaker - India),Peroptyx,Other,Remote,"English,Punjabi,Data Analysis,Attention To Detail,Mapping,Research,Interpretation,Data",0,0.0,0.0,
260925025161,Hiring For AR Caller/AR Analyst with DME Exp @Global Healthcare,Global Healthcare Billing Partners,Healthcare,Chennai,"Denials,AR Calling,AR Analyst,AR Caller,Dme,Revenue Cycle Management,Appeals,US Healthcare",1,0.0,0.0,
260925025161,Hiring For AR Caller/AR Analyst with DME Exp @Global Healthcare,Global Healthcare Billing Partners,Healthcare,Chennai,"Denials,AR Calling,AR Analyst,AR Caller,Dme,Revenue Cycle Management,Appeals,US Healthcare",1,0.0,0.0,
260925020832,"Analyst, Digital Marketing",Anteriad,Other,Nagpur,"digital marketing,email marketing,digital,internet marketing,Marketing,Internet,Analysis,Email",0,0.0,0.0,
260925000335,Language Analyst (Bengali/English) - AI Trainer,Dataannotation,IT/Tech,Remote,"English,Bengali,Research,Bilingual,Languages,Analysis,Training,Artificial Intelligence",0,0.0,0.0,
260925000317,Language Analyst (Bengali/English) - AI Trainer,Dataannotation,IT/Tech,Remote,"English,Bengali,Research,Bilingual,Training,Artificial Intelligence,Analysis,Languages",0,0.0,0.0,
260925000289,Language Analyst (Bengali/English) - AI Trainer,Dataannotation,IT/Tech,Remote,"English,Bengali,Research,Bilingual,Training,Artificial Intelligence,Analysis,Languages",0,0.0,0.0,
250925509656,Senior Analyst - Underwriting,Firstsource,Other,Chennai,"insurance,risk management,team management,credit analysis,health insurance,us healthcare,business analysis,mortgage underwriting",1,0.0,0.0,
240925030122,Data Analyst,Ascend Capital Pvt. Ltd.,BFSI,Jaipur,"Advanced Excel,Data Transformation,Pivot Table,Mis Analysis,Data Analysis,Formulas,Data Cleansing,Dashboard Development",1,250000.0,400000.0,325000.0
240925030122,Data Analyst,Ascend Capital Pvt. Ltd.,BFSI,Jaipur,"Advanced Excel,Data Transformation,Pivot Table,Mis Analysis,Data Analysis,Formulas,Data Cleansing,Dashboard Development",1,250000.0,400000.0,325000.0
230925035104,Urgent Opening -AR Analyst/AR Senior Analyst (PA/SPA),Value Rcm Solutions,IT/Tech,Kolkata,"Revenue Cycle Management,AR Calling,AR Analyst,US Healthcare,Denial Management,PA,Denials,Healthcare",1,300000.0,600000.0,450000.0
230925020643,Master Data Analyst,Lancesoft,Other,Hybrid - Ahmedabad,"Sap Mdg,Sap Master Data,Sap Master Data Governance,Sap Ariba,SCM,Governance,Data,SAP",1,0.0,0.0,
221124011399,Cyber Security Analyst,Precise Testing Solution,Other,Delhi NCR,"Mobile Security,Ethical Hacking,Oscp,Penetration Testing,Network Penetration Testing,Code Review,Burp Suite,Security Testing",0,200000.0,300000.0,250000.0
170925036337,Quality Analyst - Looking For Equity Dealer Experience Only,Sbicap Securities,BFSI,Kanpur,"equity dealer,Equity Advisory,Equity Broking,Equity Trading,Equity Settlement,Advisory,Quality analysis,Dealing",1,250000.0,500000.0,375000.0
110425014149,E-Commerce Analyst,Exotic Mile,Other,Gurugram,"Ecommerce,Analyst,Pricing Analysis,forecasting,Trend analysis,p&l,Data Analysis,Advanced Excel",1,0.0,0.0,
90925032368,Business Development Executive cum Business Analyst Intern,Velocity Software Solutions,IT/Tech,Delhi NCR,"Client Interaction,Presentation Skills,Lead Generation,Client Acquisition,Social Media,Requirement Gathering,Software Testing,Documentation",0,0.0,0.0,
40925026988,E-commerce Ads Analyst,Exotic Mile,Other,Gurugram,"Amazon Advertising,E-commerce Advertising,Google Ads,PPC Campaigns,Marketplace Advertising,ROI Optimization,Data Analysis,Campaign Optimization",1,350000.0,650000.0,500000.0
31025502349,IJP - Data Analyst - Survey Administration,Oliver Wyman,Other,Gurugram,"Administration,Administration Manager,Disciplinary action,Senior Analyst,Consulting,Data collection,Data Analyst,HR",1,0.0,0.0,
31025501670,Technical Support Analyst,Moodys Investors Service,Other,Gurugram,"issue resolution,networking,engineering,it service desk,system administration,technical support,service desk,ticketing",1,0.0,0.0,
31025500823,QA Analyst,Solvios Technology,IT/Tech,Ahmedabad,"QA,Test scripts,QA Analyst,Analytical,Automation tools,Agile methodology,Selenium,Mobile applications",1,0.0,0.0,
31025500662,Sr Credit Analyst - SME| Ahmedabad,Catholic Syrian Bank (CSB Bank),BFSI,Ahmedabad,"Credit Analyst,Training,System integration,Risk management,Monitoring,Integration,SME,Credit",1,0.0,0.0,
31025500649,Security Analyst - Security Solutions and Architecture| Thane,Catholic Syrian Bank (CSB Bank),BFSI,Mumbai,"MIN,Architecture,Compliance,Security Analyst,Cloud,SIEM,Security,Security Solutions",1,0.0,0.0,
31025500627,ORM Risk Analyst - RCSA & KRI| Thrissur,Catholic Syrian Bank (CSB Bank),BFSI,Thrissur,"RBS,Risk Analyst,Banking,Financial risk management,rcsa,Management,Statistics,Risk analysis",1,0.0,0.0,
31025500573,Credit Analyst - SME| Chennai,Catholic Syrian Bank (CSB Bank),BFSI,Chennai,"Credit Analyst,Training,System integration,Risk management,Monitoring,SME,Risk,System",1,0.0,0.0,
31025019718,Accounting And Taxation Analyst,Vakilsearch,Other,Chennai,"CA Intermediate,CA IPCC,CA Inter,CA CPT,B.com,M.com,Intermediate,CPT",1,250000.0,450000.0,350000.0
31025017520,Finance Analyst Executive_ Baroda,Arise Solutions,IT/Tech,Vadodara,"Business Development,It Solutions,Good Communication In English,Baroda,English,Development,Communication skills,Finance",0,225000.0,250000.0,237500.0
31025017467,Financial Analyst,Arise Solutions,IT/Tech,Vadodara,"Customer Service,Blended Process,Email Support,Financial Services,Fintech,Chat Support,Voice Process,Non Voice",0,200000.0,350000.0,275000.0
31025010134,Hiring For Charge Entry/ AR Analyst - DME Process @Vepery - Day,Global Healthcare Billing Partners,Healthcare,Chennai,"DME Process,Charge Entry,RCM,Dme,Process analysis,Process,Hiring,Augmented Reality",1,0.0,0.0,
31025010092,Fresher or Experienced MBA Finance Job as Financial Analyst,Highrise Management,Staffing/HR Services,Ahmedabad,"PGDBA,FINANCE,MBA FINANCE,MBA,BUSINESS ADMINISTRATION,FRESHER,As,Administration",0,200000.0,250000.0,225000.0
31025009931,Subject matter expert and Quality Analyst,Prudent Partners Llp,Other,Mysuru,"Excellenyt communication and client handling skills,E -Commerce Validation,Strong knowledge on annotation tools,Proficient in excel and google sheets,1 to 2 years of experience in Gen AI tasks,Excel,E,Client handling",1,0.0,0.0,
31025009034,Chartered Accountant (CA) Job as Financial Analyst in Share Market Co,Highrise Management,Staffing/HR Services,Ahmedabad,"ICAI,Financial Analysis,financial Analyst,Chartered Accountant,Ca,Australian Accounting,Quick Books,CPA",0,500000.0,600000.0,550000.0
31025008824,Order To Cash Analyst,Orcapod Consulting Services,IT/Tech,Chennai,"Order To Cash,O2C Billing,O2C,Dispute Management,Cash,Billing,Order fulfillment,Management",1,250000.0,450000.0,350000.0
